24042009	1119	MATH	16000	C	2
24042009	1119	STAT	21300	B-	2.7
24042009	1122	CSCI	26000	W	-1
24042009	1122	CSCI	36500	A	4
24042009	1122	ECO	10000	C	2
24042009	1122	MATH	15000	&C+	-1
24042009	1122	PHILO	24600	W	-1
24042009	1129	ENGL	30000	B	3
24042009	1129	MATH	39562	B-	2.7
24042009	1129	PHILO	20100	D	1
24042009	1129	PHILO	25400	FIN	0
24042009	1132	CSCI	26000	B-	2.7
24042009	1132	CSCI	33500	F	0
24042009	1132	CSCI	39300	A	4
24042009	1132	CSCI	49800	A	4
24042009	1132	MATH	15500	F	0
24042009	1139	CSCI	34000	F	0
24042009	1139	CSCI	49375	D	1
24042009	1139	MATH	15500	W	-1
24042009	1139	MUSHL	10700	D	1
24042009	1139	PHILO	22600	F	0
24042009	1142	AFPRL	10300	A-	3.7
24042009	1142	CSCI	34000	B	3
24042009	1142	CSCI	36000	B-	2.7
24042009	1142	ENGL	25067	A	4
24042009	1146	CSCI	49900	A	4
24042009	1149	CSCI	26700	FIN	0
24042009	1149	CSCI	33500	B+	3.3
24042009	1149	CSCI	49600	A	4
24042009	1149	ECO	20100	C	2
24042009	1149	MATH	15500	D	1
24042009	1149	POLSC	23000	D	1
24042009	1152	ONFIL	10000	XX	-1
24101976	1119	CHEM	11500	C	2
24101976	1119	MATH	12500	D	1
24101976	1119	MUSHL	10700	B-	2.7
24101976	1119	SOC	10100	NC	-1
24101976	1122	CHEM	 102LC	C	2
24101976	1122	ENGL	12000	B-	2.7
24101976	1122	HIST	15200	B	3
24101976	1122	MATH	12500	&A-	-1
24101976	1126	ENGL	22000	B-	2.7
24101976	1129	CHEM	 104LC	NC	-1
24101976	1129	CHEM	 106LB	B+	3.3
24101976	1129	ECO	10000	C	2
24101976	1129	ENGL	32000	W	-1
24101976	1129	MATH	15000	NC	-1
24101976	1132	CSCI	12700	C+	2.3
24101976	1132	ENGL	30600	W	-1
24101976	1132	REL	20500	W	-1
24101976	1139	CLA	20100	F	0
24101976	1139	CSCI	13500	NC	-1
24101976	1139	CSCI	13600	F	0
24101976	1139	ENGL	32000	B-	2.7
24101976	1139	STAT	21300	C+	2.3
24101976	1142	CSCI	13500	C	2
24101976	1142	CSCI	15000	W	-1
24101976	1142	MATH	16000	C	2
24101976	1142	PSYCH	17000	A	4
24101976	1142	SPAN	10100	A-	3.7
24101976	1146	CSCI	15000	C	2
24101976	1146	MATH	15000	WU	0
24101976	1149	CLA	20100	F	0
24101976	1149	CSCI	16000	B	3
24101976	1149	CSCI	23500	F	0
24101976	1149	MATH	15000	F	0
24101976	1149	SPAN	10200	W	-1
24139845	1112	CSCI	12700	A+	4
24139845	1112	ENGL	22000	B+	3.3
24139845	1116	MATH	16000	B+	3.3
24139845	1119	CSCI	13500	A+	4
24139845	1119	CSCI	13600	A	4
24139845	1122	CSCI	15000	B-	2.7
24139845	1122	CSCI	23500	A	4
24139845	1129	CSCI	16000	A	4
24139845	1129	CSCI	33500	B-	2.7
24139845	1132	CSCI	26000	A-	3.7
24139845	1132	STAT	21300	A-	3.7
24139845	1139	CSCI	26500	A-	3.7
24139845	1139	CSCI	34000	C	2
24139845	1139	CSCI	36000	A-	3.7
24139845	1142	CSCI	49359	A	4
24139845	1142	CSCI	49366	C	2
24139845	1146	CSCI	49900	B	3
24139845	1149	CSCI	49369	C+	2.3
24149133	1089	CSCI	12700	D	1
24149133	1089	ENGL	22000	NC	-1
24149133	1089	MATH	12500	D	1
24149133	1089	SOC	10100	C+	2.3
24149133	1092	CSCI	12700	&A	-1
24149133	1092	ECO	31500	C	2
24149133	1092	ECO	37100	A-	3.7
24149133	1092	STAT	21300	C	2
24149133	1096	MATH	12500	&A+	-1
24149133	1099	CSCI	13500	NC	-1
24149133	1099	CSCI	13600	D	1
24149133	1099	CSCI	15000	NC	-1
24149133	1099	HIST	15200	W	-1
24149133	1099	MATH	15000	NC	-1
24149133	1102	CSCI	13500	B+	3.3
24149133	1102	CSCI	13600	&A+	-1
24149133	1102	CSCI	15000	WU	0
24149133	1102	MATH	15000	C	2
24149133	1109	CSCI	15000	C+	2.3
24149133	1109	CSCI	16000	B+	3.3
24149133	1109	ENGL	22000	D	1
